ts_utc,outdoor_tempC,outdoor_mslp_hPa,session,run_label,run_date
2026-03-14 02:20:00+00:00,3.0833333333333335,1008.805,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 02:30:00+00:00,2.9907407407407405,1008.9549999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 02:40:00+00:00,2.898148148148148,1009.1049999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 02:50:00+00:00,2.8055555555555554,1009.255,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:00:00+00:00,2.583333333333333,1009.265,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:10:00+00:00,2.3055555555555554,1009.2149999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:20:00+00:00,2.0277777777777777,1009.165,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:30:00+00:00,1.75,1009.115,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:40:00+00:00,1.4722222222222223,1009.0649999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 03:50:00+00:00,1.1944444444444444,1009.015,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:00:00+00:00,0.9166666666666667,1008.9883333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:10:00+00:00,0.6388888888888888,1008.9716666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:20:00+00:00,0.36111111111111105,1008.955,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:30:00+00:00,0.08333333333333326,1008.9383333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:40:00+00:00,-0.19444444444444464,1008.9216666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 04:50:00+00:00,-0.4722222222222223,1008.905,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:00:00+00:00,-0.6851851851851852,1008.865,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:10:00+00:00,-0.8703703703703705,1008.8149999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:20:00+00:00,-1.0555555555555556,1008.765,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:30:00+00:00,-1.240740740740741,1008.715,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:40:00+00:00,-1.425925925925926,1008.665,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 05:50:00+00:00,-1.6111111111111112,1008.615,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:00:00+00:00,-1.7314814814814816,1008.6233333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:10:00+00:00,-1.8240740740740742,1008.6566666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:20:00+00:00,-1.9166666666666667,1008.6899999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:30:00+00:00,-2.0092592592592595,1008.7233333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:40:00+00:00,-2.101851851851852,1008.7566666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 06:50:00+00:00,-2.1944444444444446,1008.79,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:00:00+00:00,-2.2222222222222223,1008.7766666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:10:00+00:00,-2.2222222222222223,1008.7433333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:20:00+00:00,-2.2222222222222223,1008.71,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:30:00+00:00,-2.2222222222222223,1008.6766666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:40:00+00:00,-2.2222222222222223,1008.6433333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 07:50:00+00:00,-2.2222222222222223,1008.61,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:00:00+00:00,-2.351851851851852,1008.6233333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:10:00+00:00,-2.537037037037037,1008.6566666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:20:00+00:00,-2.7222222222222223,1008.6899999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:30:00+00:00,-2.9074074074074074,1008.7233333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:40:00+00:00,-3.0925925925925926,1008.7566666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 08:50:00+00:00,-3.2777777777777777,1008.79,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:00:00+00:00,-3.3333333333333335,1008.8933333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:10:00+00:00,-3.3333333333333335,1009.0266666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:20:00+00:00,-3.3333333333333335,1009.16,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:30:00+00:00,-3.3333333333333335,1009.2933333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:40:00+00:00,-3.3333333333333335,1009.4266666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 09:50:00+00:00,-3.3333333333333335,1009.5600000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:00:00+00:00,-3.4629629629629632,1009.635,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:10:00+00:00,-3.6481481481481484,1009.6850000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:20:00+00:00,-3.8333333333333335,1009.735,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:30:00+00:00,-4.018518518518519,1009.785,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:40:00+00:00,-4.203703703703704,1009.835,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 10:50:00+00:00,-4.388888888888889,1009.885,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:00:00+00:00,-4.314814814814815,1010.0633333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:10:00+00:00,-4.12962962962963,1010.2966666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:20:00+00:00,-3.9444444444444446,1010.53,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:30:00+00:00,-3.7592592592592595,1010.7633333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:40:00+00:00,-3.5740740740740744,1010.9966666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 11:50:00+00:00,-3.3888888888888893,1011.2299999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:00:00+00:00,-2.814814814814815,1011.4399999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:10:00+00:00,-2.0740740740740744,1011.64,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:20:00+00:00,-1.3333333333333335,1011.8399999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:30:00+00:00,-0.33333333333333326,1012.04,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:40:00+00:00,0.7777777777777779,1012.24,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 12:50:00+00:00,1.8888888888888893,1012.44,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:00:00+00:00,2.8703703703703707,1012.5583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:10:00+00:00,3.7962962962962967,1012.6416666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:20:00+00:00,4.722222222222223,1012.725,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:30:00+00:00,5.648148148148149,1012.8083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:40:00+00:00,6.574074074074074,1012.8916666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 13:50:00+00:00,7.500000000000001,1012.975,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:00:00+00:00,7.907407407407408,1013.1283333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:10:00+00:00,8.092592592592593,1013.3116666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:20:00+00:00,8.277777777777779,1013.495,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:30:00+00:00,8.462962962962964,1013.6783333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:40:00+00:00,8.648148148148149,1013.8616666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 14:50:00+00:00,8.833333333333334,1014.0450000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:00:00+00:00,8.953703703703704,1014.2166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:10:00+00:00,9.046296296296296,1014.3833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:20:00+00:00,9.13888888888889,1014.5500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:30:00+00:00,9.231481481481481,1014.7166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:40:00+00:00,9.324074074074074,1014.8833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 15:50:00+00:00,9.416666666666666,1015.0500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:00:00+00:00,9.444444444444445,1015.2166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:10:00+00:00,9.444444444444445,1015.3833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:20:00+00:00,9.444444444444445,1015.5500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:30:00+00:00,9.444444444444445,1015.7166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:40:00+00:00,9.444444444444445,1015.8833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 16:50:00+00:00,9.444444444444445,1016.0500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:00:00+00:00,9.574074074074074,1016.1466666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:10:00+00:00,9.75925925925926,1016.2133333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:20:00+00:00,9.944444444444445,1016.28,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:30:00+00:00,10.12962962962963,1016.3466666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:40:00+00:00,10.314814814814815,1016.4133333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 17:50:00+00:00,10.5,1016.48,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:00:00+00:00,10.555555555555555,1016.5466666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:10:00+00:00,10.555555555555555,1016.6133333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:20:00+00:00,10.555555555555555,1016.68,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:30:00+00:00,10.555555555555555,1016.7466666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:40:00+00:00,10.555555555555555,1016.8133333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 18:50:00+00:00,10.555555555555555,1016.88,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:00:00+00:00,10.62037037037037,1017.0166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:10:00+00:00,10.712962962962962,1017.1833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:20:00+00:00,10.805555555555555,1017.35,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:30:00+00:00,10.898148148148147,1017.5166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:40:00+00:00,10.99074074074074,1017.6833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 19:50:00+00:00,11.083333333333332,1017.85,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:00:00+00:00,11.175925925925926,1018.04,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:10:00+00:00,11.268518518518519,1018.24,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:20:00+00:00,11.36111111111111,1018.44,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:30:00+00:00,11.453703703703704,1018.64,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:40:00+00:00,11.546296296296298,1018.84,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 20:50:00+00:00,11.63888888888889,1019.04,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:00:00+00:00,11.537037037037038,1019.2283333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:10:00+00:00,11.351851851851853,1019.4116666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:20:00+00:00,11.166666666666668,1019.595,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:30:00+00:00,10.981481481481481,1019.7783333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:40:00+00:00,10.796296296296296,1019.9616666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 21:50:00+00:00,10.61111111111111,1020.1450000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:00:00+00:00,10.36111111111111,1020.3866666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:10:00+00:00,10.083333333333334,1020.6533333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:20:00+00:00,9.805555555555555,1020.92,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:30:00+00:00,9.527777777777779,1021.1866666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:40:00+00:00,9.25,1021.4533333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 22:50:00+00:00,8.972222222222223,1021.7199999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:00:00+00:00,8.62962962962963,1021.9516666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:10:00+00:00,8.25925925925926,1022.1683333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:20:00+00:00,7.888888888888889,1022.385,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:30:00+00:00,7.518518518518519,1022.6016666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:40:00+00:00,7.148148148148149,1022.8183333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-14 23:50:00+00:00,6.777777777777779,1023.035,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:00:00+00:00,6.148148148148149,1023.2516666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:10:00+00:00,5.407407407407407,1023.4683333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:20:00+00:00,4.666666666666667,1023.6850000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:30:00+00:00,3.925925925925926,1023.9016666666668,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:40:00+00:00,3.1851851851851856,1024.1183333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 00:50:00+00:00,2.4444444444444446,1024.335,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:00:00+00:00,2.0925925925925926,1024.54,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:10:00+00:00,1.9074074074074074,1024.74,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:20:00+00:00,1.7222222222222223,1024.94,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:30:00+00:00,1.5370370370370372,1025.1399999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:40:00+00:00,1.351851851851852,1025.34,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 01:50:00+00:00,1.1666666666666667,1025.54,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:00:00+00:00,0.9166666666666667,1025.7166666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:10:00+00:00,0.6388888888888888,1025.8833333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:20:00+00:00,0.36111111111111105,1026.05,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:30:00+00:00,0.08333333333333326,1026.2166666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:40:00+00:00,-0.19444444444444464,1026.3833333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 02:50:00+00:00,-0.4722222222222223,1026.55,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:00:00+00:00,-0.49074074074074076,1026.6699999999998,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:10:00+00:00,-0.39814814814814814,1026.77,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:20:00+00:00,-0.3055555555555556,1026.87,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:30:00+00:00,-0.21296296296296297,1026.97,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:40:00+00:00,-0.1203703703703704,1027.07,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 03:50:00+00:00,-0.02777777777777779,1027.17,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:00:00+00:00,-0.19444444444444448,1027.27,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:10:00+00:00,-0.47222222222222227,1027.3700000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:20:00+00:00,-0.7500000000000001,1027.47,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:30:00+00:00,-1.027777777777778,1027.57,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:40:00+00:00,-1.3055555555555558,1027.67,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 04:50:00+00:00,-1.5833333333333335,1027.77,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:00:00+00:00,-1.4722222222222223,1027.8583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:10:00+00:00,-1.1944444444444444,1027.9416666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:20:00+00:00,-0.9166666666666666,1028.0249999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:30:00+00:00,-0.6388888888888888,1028.1083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:40:00+00:00,-0.36111111111111094,1028.1916666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 05:50:00+00:00,-0.08333333333333326,1028.2749999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:00:00+00:00,0.12962962962962962,1028.3583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:10:00+00:00,0.3148148148148148,1028.4416666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:20:00+00:00,0.5,1028.5249999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:30:00+00:00,0.6851851851851852,1028.6083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:40:00+00:00,0.8703703703703703,1028.6916666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 06:50:00+00:00,1.0555555555555556,1028.7749999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:00:00+00:00,1.3055555555555556,1028.7183333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:10:00+00:00,1.5833333333333335,1028.6016666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:20:00+00:00,1.8611111111111112,1028.485,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:30:00+00:00,2.138888888888889,1028.3683333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:40:00+00:00,2.4166666666666665,1028.2516666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 07:50:00+00:00,2.6944444444444446,1028.135,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:00:00+00:00,2.648148148148148,1028.1933333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:10:00+00:00,2.462962962962963,1028.3266666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:20:00+00:00,2.2777777777777777,1028.46,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:30:00+00:00,2.0925925925925926,1028.5933333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:40:00+00:00,1.9074074074074074,1028.7266666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 08:50:00+00:00,1.7222222222222223,1028.8600000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:00:00+00:00,1.6018518518518519,1029.0166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:10:00+00:00,1.5092592592592593,1029.1833333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:20:00+00:00,1.4166666666666667,1029.3500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:30:00+00:00,1.3240740740740742,1029.5166666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:40:00+00:00,1.2314814814814816,1029.6833333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 09:50:00+00:00,1.1388888888888888,1029.8500000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:00:00+00:00,1.1111111111111112,1029.9350000000002,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:10:00+00:00,1.1111111111111112,1029.9850000000001,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:20:00+00:00,1.1111111111111112,1030.035,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:30:00+00:00,1.1111111111111112,1030.085,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:40:00+00:00,1.1111111111111112,1030.135,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 10:50:00+00:00,1.1111111111111112,1030.185,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:00:00+00:00,1.0462962962962963,1030.2933333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:10:00+00:00,0.9537037037037037,1030.4266666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:20:00+00:00,0.8611111111111112,1030.56,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:30:00+00:00,0.7685185185185186,1030.6933333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:40:00+00:00,0.675925925925926,1030.8266666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 11:50:00+00:00,0.5833333333333334,1030.96,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:00:00+00:00,0.8796296296296297,1030.9416666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:10:00+00:00,1.3425925925925926,1030.8583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:20:00+00:00,1.8055555555555556,1030.775,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:30:00+00:00,2.268518518518518,1030.6916666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:40:00+00:00,2.731481481481482,1030.6083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 12:50:00+00:00,3.1944444444444446,1030.525,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:00:00+00:00,3.5925925925925926,1030.57,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:10:00+00:00,3.962962962962963,1030.67,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:20:00+00:00,4.333333333333333,1030.77,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:30:00+00:00,4.703703703703704,1030.87,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:40:00+00:00,5.074074074074074,1030.97,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 13:50:00+00:00,5.444444444444445,1031.07,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:00:00+00:00,5.685185185185185,1031.0883333333331,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:10:00+00:00,5.87037037037037,1031.0716666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:20:00+00:00,6.055555555555555,1031.0549999999998,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:30:00+00:00,6.2407407407407405,1031.0383333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:40:00+00:00,6.4259259259259265,1031.0216666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 14:50:00+00:00,6.611111111111112,1031.005,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:00:00+00:00,6.601851851851852,1030.9533333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:10:00+00:00,6.5092592592592595,1030.8866666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:20:00+00:00,6.416666666666667,1030.82,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:30:00+00:00,6.324074074074074,1030.7533333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:40:00+00:00,6.231481481481482,1030.6866666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 15:50:00+00:00,6.138888888888889,1030.62,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:00:00+00:00,6.046296296296297,1030.5416666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:10:00+00:00,5.953703703703704,1030.4583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:20:00+00:00,5.861111111111112,1030.375,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:30:00+00:00,5.768518518518519,1030.2916666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:40:00+00:00,5.675925925925926,1030.2083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 16:50:00+00:00,5.583333333333333,1030.125,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:00:00+00:00,5.555555555555555,1030.0416666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:10:00+00:00,5.555555555555555,1029.9583333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:20:00+00:00,5.555555555555555,1029.875,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:30:00+00:00,5.555555555555555,1029.7916666666665,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:40:00+00:00,5.555555555555555,1029.7083333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 17:50:00+00:00,5.555555555555555,1029.625,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:00:00+00:00,5.555555555555555,1029.4833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:10:00+00:00,5.555555555555555,1029.3166666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:20:00+00:00,5.555555555555555,1029.1499999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:30:00+00:00,5.555555555555555,1028.9833333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:40:00+00:00,5.555555555555555,1028.8166666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 18:50:00+00:00,5.555555555555555,1028.6499999999999,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:00:00+00:00,5.472813238770685,1028.5183333333332,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:10:00+00:00,5.3546099290780145,1028.4016666666666,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:20:00+00:00,5.236406619385343,1028.285,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:30:00+00:00,5.118203309692671,1028.1683333333333,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:40:00+00:00,5.0,1028.0516666666667,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 19:50:00+00:00,5.0,1027.9350000000002,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 20:00:00+00:00,5.0,1027.8066666666668,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 20:10:00+00:00,5.0,1027.6733333333334,39,Run 3 (2026-03-11),2026-03-11
2026-03-15 20:20:00+00:00,5.0,1027.54,39,Run 3 (2026-03-11),2026-03-11
