window_start_utc,window_end_utc,n_samples,bmp_tempC_mean,bmp_pressurePa_mean,bmp_altitudeM_est_mean
2026-03-13T03:28:32.885+00:00,2026-03-13T03:29:33.878+00:00,61,25.4043,101659.39,-28.3093
2026-03-13T03:29:33.881+00:00,2026-03-13T03:30:33.884+00:00,60,25.4546,101658.07,-28.2970
2026-03-13T03:30:33.886+00:00,2026-03-13T03:31:34.883+00:00,61,25.3362,101619.92,-25.4752
2026-03-13T03:31:34.888+00:00,2026-03-13T03:32:35.888+00:00,61,24.8154,101565.51,-20.0937
2026-03-13T03:32:35.890+00:00,2026-03-13T03:33:36.884+00:00,61,25.1272,101591.90,-24.3561
2026-03-13T03:33:36.886+00:00,2026-03-13T03:34:36.891+00:00,60,25.3822,101664.09,-27.9270
2026-03-13T03:34:36.894+00:00,2026-03-13T03:35:37.886+00:00,61,25.3580,101665.85,-28.3590
2026-03-13T03:35:37.889+00:00,2026-03-13T03:36:38.887+00:00,61,25.3971,101663.91,-28.5584
2026-03-13T03:36:38.903+00:00,2026-03-13T03:37:39.884+00:00,61,25.4216,101664.78,-28.5967
2026-03-13T03:37:39.887+00:00,2026-03-13T03:38:40.879+00:00,61,25.4446,101672.30,-28.6872
2026-03-13T03:38:40.881+00:00,2026-03-13T03:39:40.887+00:00,60,25.4108,101668.49,-28.4574
2026-03-13T03:39:40.891+00:00,2026-03-13T03:40:41.881+00:00,61,25.4244,101667.62,-28.5687
2026-03-13T03:40:41.892+00:00,2026-03-13T03:41:42.888+00:00,61,25.3930,101665.16,-28.3961
2026-03-13T03:41:42.892+00:00,2026-03-13T03:42:43.892+00:00,61,25.3790,101668.40,-28.2239
2026-03-13T03:42:43.904+00:00,2026-03-13T03:43:44.880+00:00,61,25.2698,101659.03,-25.9858
2026-03-13T03:43:44.882+00:00,2026-03-13T03:44:44.886+00:00,60,25.4240,101663.37,-28.5027
2026-03-13T03:44:44.890+00:00,2026-03-13T03:45:45.889+00:00,61,25.4120,101671.33,-28.9667
2026-03-13T03:45:45.893+00:00,2026-03-13T03:46:46.880+00:00,61,25.3948,101672.18,-28.4620
2026-03-13T03:46:46.883+00:00,2026-03-13T03:47:47.883+00:00,61,25.4453,101673.04,-28.7575
2026-03-13T03:47:47.885+00:00,2026-03-13T03:48:48.884+00:00,61,25.4611,101677.40,-29.5493
2026-03-13T03:48:48.889+00:00,2026-03-13T03:49:49.886+00:00,61,25.4941,101681.99,-29.8356
2026-03-13T03:49:49.897+00:00,2026-03-13T03:50:50.888+00:00,61,25.3936,101680.25,-29.1944
2026-03-13T03:50:50.890+00:00,2026-03-13T03:51:51.886+00:00,61,25.4272,101685.16,-30.0979
2026-03-13T03:51:51.892+00:00,2026-03-13T03:52:52.887+00:00,61,25.3337,101671.51,-28.6834
2026-03-13T03:52:52.890+00:00,2026-03-13T03:53:53.884+00:00,61,25.3634,101671.04,-28.7646
2026-03-13T03:53:53.886+00:00,2026-03-13T03:54:54.882+00:00,61,25.3724,101679.55,-29.4864
2026-03-13T03:54:54.888+00:00,2026-03-13T03:55:55.879+00:00,61,25.3692,101688.42,-30.1103
2026-03-13T03:55:55.881+00:00,2026-03-13T03:56:55.888+00:00,60,25.3859,101691.50,-30.2103
2026-03-13T03:56:55.890+00:00,2026-03-13T03:57:56.885+00:00,61,25.4368,101695.54,-31.2912
2026-03-13T03:57:56.887+00:00,2026-03-13T03:58:56.889+00:00,60,25.2534,101671.38,-28.6604
2026-03-13T03:58:56.893+00:00,2026-03-13T03:59:57.885+00:00,61,25.3438,101688.95,-30.3204
2026-03-13T03:59:57.889+00:00,2026-03-13T04:00:58.884+00:00,61,25.3123,101690.29,-30.7173
2026-03-13T04:00:58.887+00:00,2026-03-13T04:01:59.885+00:00,61,25.3342,101695.76,-31.0432
2026-03-13T04:01:59.888+00:00,2026-03-13T04:03:00.882+00:00,61,25.2926,101692.71,-29.7712
2026-03-13T04:03:00.884+00:00,2026-03-13T04:04:00.885+00:00,60,25.3582,101690.31,-29.3531
2026-03-13T04:04:00.888+00:00,2026-03-13T04:05:00.890+00:00,60,25.2817,101688.86,-29.1499
2026-03-13T04:05:00.893+00:00,2026-03-13T04:06:01.883+00:00,61,25.2907,101684.06,-30.9347
2026-03-13T04:06:01.886+00:00,2026-03-13T04:07:01.888+00:00,60,25.2706,101683.85,-30.1251
2026-03-13T04:07:01.892+00:00,2026-03-13T04:08:01.892+00:00,60,25.4288,101703.62,-30.9904
2026-03-13T04:08:01.897+00:00,2026-03-13T04:09:02.887+00:00,61,25.4110,101709.60,-31.7495
2026-03-13T04:09:02.893+00:00,2026-03-13T04:10:03.881+00:00,61,25.4484,101711.46,-31.2420
2026-03-13T04:10:03.883+00:00,2026-03-13T04:11:03.888+00:00,60,25.4169,101703.91,-31.7208
2026-03-13T04:11:03.890+00:00,2026-03-13T04:12:04.887+00:00,61,25.4227,101703.36,-31.4210
2026-03-13T04:12:04.889+00:00,2026-03-13T04:13:05.882+00:00,61,25.4162,101696.68,-30.2433
2026-03-13T04:13:05.884+00:00,2026-03-13T04:14:05.886+00:00,60,25.2484,101666.46,-28.8124
2026-03-13T04:14:05.888+00:00,2026-03-13T04:15:06.881+00:00,61,25.2559,101675.04,-29.0567
2026-03-13T04:15:06.882+00:00,2026-03-13T04:16:06.883+00:00,60,25.4219,101699.60,-31.1624
2026-03-13T04:16:06.887+00:00,2026-03-13T04:17:06.999+00:00,60,25.3022,101692.15,-30.1871
2026-03-13T04:17:07.018+00:00,2026-03-13T04:18:07.883+00:00,61,25.4255,101696.62,-31.0526
2026-03-13T04:18:07.890+00:00,2026-03-13T04:19:08.886+00:00,61,25.4103,101693.19,-30.8794
2026-03-13T04:19:08.888+00:00,2026-03-13T04:20:09.886+00:00,61,25.4427,101689.48,-30.5795
2026-03-13T04:20:09.889+00:00,2026-03-13T04:21:10.880+00:00,61,25.4692,101697.29,-31.0372
2026-03-13T04:21:10.883+00:00,2026-03-13T04:22:11.881+00:00,61,25.4345,101688.66,-30.2973
2026-03-13T04:22:11.885+00:00,2026-03-13T04:23:12.891+00:00,61,25.4120,101690.78,-30.0045
2026-03-13T04:23:12.895+00:00,2026-03-13T04:24:13.882+00:00,61,25.4117,101686.19,-30.1531
2026-03-13T04:24:13.885+00:00,2026-03-13T04:25:13.889+00:00,60,25.4287,101689.40,-30.8147
2026-03-13T04:25:13.895+00:00,2026-03-13T04:26:14.884+00:00,61,25.3425,101680.02,-30.1263
2026-03-13T04:26:14.897+00:00,2026-03-13T04:27:14.933+00:00,60,25.4037,101691.17,-30.4031
2026-03-13T04:27:14.949+00:00,2026-03-13T04:28:15.886+00:00,61,25.3741,101692.94,-30.6966
2026-03-13T04:28:15.888+00:00,2026-03-13T04:29:16.883+00:00,61,25.3984,101697.12,-30.9359
2026-03-13T04:29:16.885+00:00,2026-03-13T04:30:16.889+00:00,60,25.4080,101696.26,-31.0763
2026-03-13T04:30:16.891+00:00,2026-03-13T04:31:17.881+00:00,61,25.4112,101692.51,-30.9093
2026-03-13T04:31:17.885+00:00,2026-03-13T04:32:18.889+00:00,61,25.4491,101690.02,-30.8596
2026-03-13T04:32:18.891+00:00,2026-03-13T04:33:19.885+00:00,61,25.4443,101702.26,-31.3168
2026-03-13T04:33:19.888+00:00,2026-03-13T04:34:20.881+00:00,61,25.4501,101692.86,-30.2185
2026-03-13T04:34:20.883+00:00,2026-03-13T04:35:21.890+00:00,61,25.4276,101694.36,-31.0015
2026-03-13T04:35:21.892+00:00,2026-03-13T04:36:22.880+00:00,61,25.3997,101695.28,-30.4118
2026-03-13T04:36:22.882+00:00,2026-03-13T04:37:23.887+00:00,61,25.4129,101687.18,-31.0298
2026-03-13T04:37:23.892+00:00,2026-03-13T04:38:24.894+00:00,61,25.4309,101687.29,-30.8839
2026-03-13T04:38:24.897+00:00,2026-03-13T04:39:25.881+00:00,61,25.3771,101696.39,-30.3708
2026-03-13T04:39:25.886+00:00,2026-03-13T04:40:26.890+00:00,61,25.4258,101695.22,-30.5479
2026-03-13T04:40:26.893+00:00,2026-03-13T04:41:27.884+00:00,61,25.3889,101696.42,-30.4893
2026-03-13T04:41:27.886+00:00,2026-03-13T04:42:28.882+00:00,61,25.3876,101697.52,-30.9136
2026-03-13T04:42:28.894+00:00,2026-03-13T04:43:29.885+00:00,61,25.3322,101696.60,-31.0354
2026-03-13T04:43:29.889+00:00,2026-03-13T04:44:30.892+00:00,61,25.3180,101695.83,-30.5623
2026-03-13T04:44:30.895+00:00,2026-03-13T04:45:31.883+00:00,61,25.3758,101701.06,-30.9219
2026-03-13T04:45:31.885+00:00,2026-03-13T04:46:32.886+00:00,61,25.3921,101700.33,-30.7836
2026-03-13T04:46:32.888+00:00,2026-03-13T04:47:33.883+00:00,61,25.3904,101699.98,-31.0177
2026-03-13T04:47:33.888+00:00,2026-03-13T04:48:34.885+00:00,61,25.4083,101698.83,-31.4715
2026-03-13T04:48:34.887+00:00,2026-03-13T04:49:34.889+00:00,60,25.4104,101700.76,-31.4823
2026-03-13T04:49:34.893+00:00,2026-03-13T04:50:35.883+00:00,61,25.4443,101702.33,-30.6114
2026-03-13T04:50:35.887+00:00,2026-03-13T04:51:36.883+00:00,61,25.4003,101693.87,-30.8057
2026-03-13T04:51:36.885+00:00,2026-03-13T04:52:37.885+00:00,61,25.4123,101691.79,-30.7222
2026-03-13T04:52:37.887+00:00,2026-03-13T04:53:38.890+00:00,61,25.4758,101694.55,-30.0690
2026-03-13T04:53:38.893+00:00,2026-03-13T04:54:39.882+00:00,61,25.5214,101694.74,-30.3976
2026-03-13T04:54:39.884+00:00,2026-03-13T04:55:39.885+00:00,60,25.5307,101692.12,-30.4436
2026-03-13T04:55:39.887+00:00,2026-03-13T04:56:40.880+00:00,61,25.5679,101695.13,-30.6998
2026-03-13T04:56:40.884+00:00,2026-03-13T04:57:41.889+00:00,61,25.6051,101692.78,-30.9169
2026-03-13T04:57:41.891+00:00,2026-03-13T04:58:42.888+00:00,61,25.5698,101692.77,-30.6373
2026-03-13T04:58:42.893+00:00,2026-03-13T04:59:43.886+00:00,61,25.6592,101696.25,-30.7769
2026-03-13T04:59:43.888+00:00,2026-03-13T05:00:44.885+00:00,61,25.6329,101696.53,-30.7034
2026-03-13T05:00:44.887+00:00,2026-03-13T05:01:45.885+00:00,61,25.6602,101696.92,-31.1156
2026-03-13T05:01:45.887+00:00,2026-03-13T05:02:46.882+00:00,61,25.7166,101698.40,-30.8477
2026-03-13T05:02:46.892+00:00,2026-03-13T05:03:47.884+00:00,61,25.6904,101700.52,-31.1155
2026-03-13T05:03:47.887+00:00,2026-03-13T05:04:48.882+00:00,61,25.6697,101697.91,-31.2964
2026-03-13T05:04:48.887+00:00,2026-03-13T05:05:49.889+00:00,61,25.6824,101703.56,-31.4027
2026-03-13T05:05:49.891+00:00,2026-03-13T05:06:50.883+00:00,61,25.7075,101702.16,-31.2440
2026-03-13T05:06:50.887+00:00,2026-03-13T05:07:51.889+00:00,61,25.6672,101697.46,-31.3763
2026-03-13T05:07:51.894+00:00,2026-03-13T05:08:52.888+00:00,61,25.7154,101705.06,-31.4114
2026-03-13T05:08:52.890+00:00,2026-03-13T05:09:53.881+00:00,61,25.7140,101701.67,-31.3150
2026-03-13T05:09:53.884+00:00,2026-03-13T05:10:54.887+00:00,61,25.7968,101712.34,-32.2214
2026-03-13T05:10:54.890+00:00,2026-03-13T05:11:55.884+00:00,61,25.7279,101701.28,-31.8171
2026-03-13T05:11:55.887+00:00,2026-03-13T05:12:55.889+00:00,60,25.7389,101708.29,-31.5758
2026-03-13T05:12:55.892+00:00,2026-03-13T05:13:56.891+00:00,61,25.7240,101703.24,-31.3572
2026-03-13T05:13:56.893+00:00,2026-03-13T05:14:57.884+00:00,61,25.7151,101706.74,-32.0233
2026-03-13T05:14:57.887+00:00,2026-03-13T05:15:58.883+00:00,61,25.7118,101699.91,-31.8844
2026-03-13T05:15:58.886+00:00,2026-03-13T05:16:59.882+00:00,61,25.6483,101702.38,-31.3263
2026-03-13T05:16:59.885+00:00,2026-03-13T05:18:00.887+00:00,61,25.6633,101707.85,-31.7610
2026-03-13T05:18:00.889+00:00,2026-03-13T05:19:01.884+00:00,61,25.7010,101706.01,-31.5384
2026-03-13T05:19:01.888+00:00,2026-03-13T05:20:01.889+00:00,60,25.6505,101708.15,-31.8733
2026-03-13T05:20:01.892+00:00,2026-03-13T05:21:02.881+00:00,61,25.6382,101701.05,-31.5266
2026-03-13T05:21:02.883+00:00,2026-03-13T05:22:03.882+00:00,61,25.6809,101704.99,-31.8327
2026-03-13T05:22:03.884+00:00,2026-03-13T05:23:04.886+00:00,61,25.6980,101717.35,-32.6861
2026-03-13T05:23:04.889+00:00,2026-03-13T05:24:05.882+00:00,61,25.6833,101714.73,-32.5909
2026-03-13T05:24:05.884+00:00,2026-03-13T05:25:05.889+00:00,60,25.6099,101711.28,-32.2849
2026-03-13T05:25:05.891+00:00,2026-03-13T05:26:06.886+00:00,61,25.6279,101718.41,-32.8625
2026-03-13T05:26:06.888+00:00,2026-03-13T05:27:07.884+00:00,61,25.6605,101729.03,-33.3104
2026-03-13T05:27:07.886+00:00,2026-03-13T05:28:08.882+00:00,61,25.7123,101733.32,-33.9418
2026-03-13T05:28:08.884+00:00,2026-03-13T05:29:09.883+00:00,61,25.6892,101732.28,-33.8662
2026-03-13T05:29:09.886+00:00,2026-03-13T05:30:10.882+00:00,61,25.6557,101736.00,-34.0991
2026-03-13T05:30:10.885+00:00,2026-03-13T05:31:11.883+00:00,61,25.6292,101739.98,-34.4838
2026-03-13T05:31:11.885+00:00,2026-03-13T05:32:12.880+00:00,61,25.5955,101740.13,-34.6102
2026-03-13T05:32:12.883+00:00,2026-03-13T05:33:13.887+00:00,61,25.5629,101742.37,-34.7496
2026-03-13T05:33:13.890+00:00,2026-03-13T05:34:14.883+00:00,61,25.5328,101743.39,-34.8182
2026-03-13T05:34:14.885+00:00,2026-03-13T05:35:15.884+00:00,61,25.5018,101745.81,-35.0279
2026-03-13T05:35:15.886+00:00,2026-03-13T05:36:16.880+00:00,61,25.4767,101751.38,-35.4634
2026-03-13T05:36:16.883+00:00,2026-03-13T05:37:17.880+00:00,61,25.4528,101754.17,-35.7204
2026-03-13T05:37:17.883+00:00,2026-03-13T05:38:17.883+00:00,60,25.4325,101754.25,-35.6574
2026-03-13T05:38:17.886+00:00,2026-03-13T05:39:18.886+00:00,61,25.4054,101754.81,-35.7700
2026-03-13T05:39:18.890+00:00,2026-03-13T05:40:19.880+00:00,61,25.3806,101756.50,-35.8599
2026-03-13T05:40:19.882+00:00,2026-03-13T05:41:19.883+00:00,60,25.3584,101755.08,-35.7794
2026-03-13T05:41:19.885+00:00,2026-03-13T05:42:20.880+00:00,61,25.3401,101751.63,-35.5044
2026-03-13T05:42:20.882+00:00,2026-03-13T05:43:20.883+00:00,60,25.3196,101749.80,-35.4016
2026-03-13T05:43:20.885+00:00,2026-03-13T05:44:21.881+00:00,61,25.3024,101750.42,-35.4118
2026-03-13T05:44:21.883+00:00,2026-03-13T05:45:22.882+00:00,61,25.2814,101749.08,-35.3231
2026-03-13T05:45:22.884+00:00,2026-03-13T05:46:23.880+00:00,61,25.2605,101748.53,-35.2554
2026-03-13T05:46:23.881+00:00,2026-03-13T05:47:24.884+00:00,61,25.2430,101749.59,-35.2891
2026-03-13T05:47:24.886+00:00,2026-03-13T05:48:25.881+00:00,61,25.2283,101749.91,-35.3521
2026-03-13T05:48:25.895+00:00,2026-03-13T05:49:26.883+00:00,61,25.2090,101748.31,-35.2319
2026-03-13T05:49:26.897+00:00,2026-03-13T05:50:27.883+00:00,61,25.1905,101748.85,-35.2797
2026-03-13T05:50:27.884+00:00,2026-03-13T05:51:28.882+00:00,61,25.1765,101747.36,-35.1502
2026-03-13T05:51:28.884+00:00,2026-03-13T05:52:29.883+00:00,61,25.1613,101747.68,-35.1573
2026-03-13T05:52:29.885+00:00,2026-03-13T05:53:30.883+00:00,61,25.1436,101746.92,-35.1014
2026-03-13T05:53:30.885+00:00,2026-03-13T05:54:31.885+00:00,61,25.1279,101746.37,-35.0817
2026-03-13T05:54:31.886+00:00,2026-03-13T05:55:32.881+00:00,61,25.1127,101747.08,-35.0902
2026-03-13T05:55:32.883+00:00,2026-03-13T05:56:33.880+00:00,61,25.0996,101746.85,-35.1274
2026-03-13T05:56:33.882+00:00,2026-03-13T05:57:34.880+00:00,61,25.0813,101746.78,-35.0825
2026-03-13T05:57:34.882+00:00,2026-03-13T05:58:35.881+00:00,61,25.0673,101745.71,-34.9715
2026-03-13T05:58:35.883+00:00,2026-03-13T05:59:36.883+00:00,61,25.0549,101743.83,-34.8374
2026-03-13T05:59:36.886+00:00,2026-03-13T06:00:37.882+00:00,61,25.0375,101743.50,-34.8288
2026-03-13T06:00:37.884+00:00,2026-03-13T06:01:38.883+00:00,61,25.0164,101739.71,-34.5556
2026-03-13T06:01:38.884+00:00,2026-03-13T06:02:39.883+00:00,61,24.9922,101739.40,-34.5518
2026-03-13T06:02:39.886+00:00,2026-03-13T06:03:40.882+00:00,61,24.9798,101740.65,-34.6286
2026-03-13T06:03:40.884+00:00,2026-03-13T06:04:41.883+00:00,61,24.9786,101741.22,-34.6717
2026-03-13T06:04:41.884+00:00,2026-03-13T06:05:42.882+00:00,61,24.9870,101742.22,-34.8099
2026-03-13T06:05:42.884+00:00,2026-03-13T06:06:43.883+00:00,61,24.9923,101745.73,-35.0689
2026-03-13T06:06:43.885+00:00,2026-03-13T06:07:44.880+00:00,61,24.9988,101744.58,-34.9596
2026-03-13T06:07:44.882+00:00,2026-03-13T06:08:45.883+00:00,61,25.0034,101742.22,-34.7647
2026-03-13T06:08:45.885+00:00,2026-03-13T06:09:46.880+00:00,61,25.0050,101739.29,-34.5578
2026-03-13T06:09:46.882+00:00,2026-03-13T06:10:46.883+00:00,60,25.0014,101740.04,-34.5997
2026-03-13T06:10:46.885+00:00,2026-03-13T06:11:47.884+00:00,61,24.9939,101739.25,-34.5651
2026-03-13T06:11:47.886+00:00,2026-03-13T06:12:48.883+00:00,61,24.9854,101740.95,-34.5266
2026-03-13T06:12:48.884+00:00,2026-03-13T06:13:49.881+00:00,61,24.9770,101740.78,-34.6260
2026-03-13T06:13:49.883+00:00,2026-03-13T06:14:50.882+00:00,61,24.9695,101740.87,-34.6276
2026-03-13T06:14:50.883+00:00,2026-03-13T06:15:51.881+00:00,61,24.9644,101743.48,-34.8303
2026-03-13T06:15:51.883+00:00,2026-03-13T06:16:52.883+00:00,61,24.9540,101745.74,-34.9268
2026-03-13T06:16:52.885+00:00,2026-03-13T06:17:53.883+00:00,61,24.9331,101747.62,-35.0032
2026-03-13T06:17:53.885+00:00,2026-03-13T06:18:54.884+00:00,61,24.9182,101747.07,-35.0589
2026-03-13T06:18:54.885+00:00,2026-03-13T06:19:55.884+00:00,61,24.9153,101747.27,-35.0601
2026-03-13T06:19:55.885+00:00,2026-03-13T06:20:56.883+00:00,61,24.9160,101749.66,-35.2421
2026-03-13T06:20:56.893+00:00,2026-03-13T06:21:57.883+00:00,61,24.9188,101749.83,-35.2871
2026-03-13T06:21:57.885+00:00,2026-03-13T06:22:58.883+00:00,61,24.9221,101749.22,-35.2136
2026-03-13T06:22:58.885+00:00,2026-03-13T06:23:59.883+00:00,61,24.9286,101747.11,-35.0554
2026-03-13T06:23:59.885+00:00,2026-03-13T06:25:00.884+00:00,61,24.9367,101748.06,-35.1755
2026-03-13T06:25:00.886+00:00,2026-03-13T06:26:01.883+00:00,61,24.9458,101748.11,-35.1666
2026-03-13T06:26:01.885+00:00,2026-03-13T06:27:02.883+00:00,61,24.9565,101747.79,-35.1920
2026-03-13T06:27:02.884+00:00,2026-03-13T06:28:03.881+00:00,61,24.9724,101750.08,-35.3811
2026-03-13T06:28:03.883+00:00,2026-03-13T06:29:04.880+00:00,61,24.9875,101750.58,-35.4614
2026-03-13T06:29:04.882+00:00,2026-03-13T06:30:04.883+00:00,60,25.0054,101748.69,-35.2973
2026-03-13T06:30:04.885+00:00,2026-03-13T06:31:05.882+00:00,61,25.0274,101749.21,-35.3184
2026-03-13T06:31:05.884+00:00,2026-03-13T06:32:06.881+00:00,61,25.0502,101749.85,-35.3336
2026-03-13T06:32:06.883+00:00,2026-03-13T06:33:07.881+00:00,61,25.0700,101750.44,-35.3294
2026-03-13T06:33:07.883+00:00,2026-03-13T06:34:08.881+00:00,61,25.1032,101750.03,-35.3416
2026-03-13T06:34:08.883+00:00,2026-03-13T06:35:09.883+00:00,61,25.1289,101748.12,-35.2268
2026-03-13T06:35:09.885+00:00,2026-03-13T06:36:10.882+00:00,61,25.1481,101746.53,-35.0524
2026-03-13T06:36:10.884+00:00,2026-03-13T06:37:11.881+00:00,61,25.1661,101745.39,-34.9454
2026-03-13T06:37:11.884+00:00,2026-03-13T06:38:12.882+00:00,61,25.1876,101745.75,-34.9815
2026-03-13T06:38:12.884+00:00,2026-03-13T06:39:13.882+00:00,61,25.2058,101747.74,-35.1557
2026-03-13T06:39:13.884+00:00,2026-03-13T06:40:14.881+00:00,61,25.2170,101750.02,-35.3508
2026-03-13T06:40:14.882+00:00,2026-03-13T06:41:15.882+00:00,61,25.2179,101754.32,-35.7249
2026-03-13T06:41:15.884+00:00,2026-03-13T06:42:16.883+00:00,61,25.2141,101757.61,-36.0061
2026-03-13T06:42:16.885+00:00,2026-03-13T06:43:17.881+00:00,61,25.2080,101757.18,-36.0624
2026-03-13T06:43:17.895+00:00,2026-03-13T06:44:18.883+00:00,61,25.2001,101756.04,-35.9082
2026-03-13T06:44:18.885+00:00,2026-03-13T06:45:19.882+00:00,61,25.1901,101754.47,-35.7052
2026-03-13T06:45:19.884+00:00,2026-03-13T06:46:20.882+00:00,61,25.1833,101751.74,-35.5121
2026-03-13T06:46:20.884+00:00,2026-03-13T06:47:21.883+00:00,61,25.1779,101750.07,-35.3553
2026-03-13T06:47:21.885+00:00,2026-03-13T06:48:22.882+00:00,61,25.1676,101751.14,-35.4938
2026-03-13T06:48:22.885+00:00,2026-03-13T06:49:23.882+00:00,61,25.1595,101751.72,-35.4956
2026-03-13T06:49:23.884+00:00,2026-03-13T06:50:23.884+00:00,60,25.1508,101752.79,-35.5895
2026-03-13T06:50:23.886+00:00,2026-03-13T06:51:24.881+00:00,61,25.1423,101753.03,-35.5696
2026-03-13T06:51:24.883+00:00,2026-03-13T06:52:24.884+00:00,60,25.1343,101752.53,-35.5621
2026-03-13T06:52:24.886+00:00,2026-03-13T06:53:25.880+00:00,61,25.1275,101750.35,-35.3385
2026-03-13T06:53:25.882+00:00,2026-03-13T06:54:26.883+00:00,61,25.1186,101749.77,-35.3330
2026-03-13T06:54:26.885+00:00,2026-03-13T06:55:27.882+00:00,61,25.1106,101748.39,-35.2291
2026-03-13T06:55:27.884+00:00,2026-03-13T06:56:28.884+00:00,61,25.0997,101745.69,-34.9863
2026-03-13T06:56:28.887+00:00,2026-03-13T06:57:29.880+00:00,61,25.0888,101742.70,-34.7342
2026-03-13T06:57:29.882+00:00,2026-03-13T06:58:30.883+00:00,61,25.0807,101741.12,-34.6265
2026-03-13T06:58:30.884+00:00,2026-03-13T06:59:31.882+00:00,61,25.0716,101738.09,-34.3773
2026-03-13T06:59:31.883+00:00,2026-03-13T07:00:32.881+00:00,61,25.0647,101736.83,-34.3011
2026-03-13T07:00:32.882+00:00,2026-03-13T07:01:33.884+00:00,61,25.0547,101737.19,-34.2611
2026-03-13T07:01:33.886+00:00,2026-03-13T07:02:34.882+00:00,61,25.0495,101739.26,-34.4611
2026-03-13T07:02:34.883+00:00,2026-03-13T07:03:35.884+00:00,61,25.0435,101740.67,-34.5586
2026-03-13T07:03:35.886+00:00,2026-03-13T07:04:36.881+00:00,61,25.0365,101743.70,-34.8180
2026-03-13T07:04:36.883+00:00,2026-03-13T07:05:37.881+00:00,61,25.0263,101742.46,-34.7557
2026-03-13T07:05:37.883+00:00,2026-03-13T07:06:38.880+00:00,61,25.0140,101743.28,-34.8154
2026-03-13T07:06:38.882+00:00,2026-03-13T07:07:39.924+00:00,61,25.0068,101743.13,-34.8672
2026-03-13T07:07:39.926+00:00,2026-03-13T07:08:40.882+00:00,61,24.9960,101743.47,-34.8833
2026-03-13T07:08:40.884+00:00,2026-03-13T07:09:41.882+00:00,61,24.9877,101742.08,-34.7512
2026-03-13T07:09:41.884+00:00,2026-03-13T07:10:42.883+00:00,61,24.9772,101743.11,-34.8232
2026-03-13T07:10:42.885+00:00,2026-03-13T07:11:43.883+00:00,61,24.9682,101745.49,-34.9907
2026-03-13T07:11:43.885+00:00,2026-03-13T07:12:44.883+00:00,61,24.9639,101746.82,-35.0549
2026-03-13T07:12:44.885+00:00,2026-03-13T07:13:45.881+00:00,61,24.9590,101745.69,-35.0011
2026-03-13T07:13:45.882+00:00,2026-03-13T07:14:45.887+00:00,60,24.9565,101745.01,-34.9218
2026-03-13T07:14:45.889+00:00,2026-03-13T07:15:46.883+00:00,61,24.9479,101746.93,-35.0662
2026-03-13T07:15:46.886+00:00,2026-03-13T07:16:47.882+00:00,61,24.9337,101745.37,-34.8884
2026-03-13T07:16:47.884+00:00,2026-03-13T07:17:48.881+00:00,61,24.9195,101743.74,-34.7401
2026-03-13T07:17:48.883+00:00,2026-03-13T07:18:49.882+00:00,61,24.9134,101742.41,-34.6681
2026-03-13T07:18:49.884+00:00,2026-03-13T07:19:50.885+00:00,61,24.9126,101741.12,-34.5786
2026-03-13T07:19:50.886+00:00,2026-03-13T07:20:51.882+00:00,61,24.9137,101739.63,-34.4409
2026-03-13T07:20:51.883+00:00,2026-03-13T07:21:52.881+00:00,61,24.9215,101737.23,-34.2299
2026-03-13T07:21:52.883+00:00,2026-03-13T07:22:53.884+00:00,61,24.9250,101732.44,-33.9670
2026-03-13T07:22:53.886+00:00,2026-03-13T07:23:54.883+00:00,61,24.9338,101730.25,-33.6833
2026-03-13T07:23:54.884+00:00,2026-03-13T07:24:55.881+00:00,61,24.9491,101726.11,-33.3100
2026-03-13T07:24:55.882+00:00,2026-03-13T07:25:55.883+00:00,60,24.9620,101724.62,-33.2536
2026-03-13T07:25:55.885+00:00,2026-03-13T07:26:56.896+00:00,61,24.9084,101711.39,-32.0665
2026-03-13T07:26:56.900+00:00,2026-03-13T07:27:57.884+00:00,61,24.9900,101721.62,-32.9505
2026-03-13T07:27:57.887+00:00,2026-03-13T07:28:58.883+00:00,61,25.0352,101723.22,-33.1717
2026-03-13T07:28:58.886+00:00,2026-03-13T07:29:59.882+00:00,61,25.0694,101722.84,-33.1028
2026-03-13T07:29:59.885+00:00,2026-03-13T07:31:00.881+00:00,61,25.1026,101723.81,-33.1682
2026-03-13T07:31:00.883+00:00,2026-03-13T07:32:01.880+00:00,61,25.1289,101725.04,-33.2848
2026-03-13T07:32:01.883+00:00,2026-03-13T07:33:01.884+00:00,60,25.1569,101727.08,-33.4016
2026-03-13T07:33:01.887+00:00,2026-03-13T07:34:02.883+00:00,61,25.1832,101726.31,-33.3822
2026-03-13T07:34:02.886+00:00,2026-03-13T07:35:03.881+00:00,61,25.2060,101723.89,-33.1795
2026-03-13T07:35:03.883+00:00,2026-03-13T07:36:04.879+00:00,61,25.2241,101725.03,-33.2518
2026-03-13T07:36:04.881+00:00,2026-03-13T07:37:05.884+00:00,61,25.2474,101722.78,-33.0372
2026-03-13T07:37:05.893+00:00,2026-03-13T07:38:06.878+00:00,61,25.2577,101721.84,-33.0108
2026-03-13T07:38:06.881+00:00,2026-03-13T07:39:06.882+00:00,60,25.2770,101723.10,-33.1177
2026-03-13T07:39:06.884+00:00,2026-03-13T07:40:07.881+00:00,61,25.2806,101722.81,-33.1112
